source_url	title	author	book_journal	pub_date	pub_place	publisher	enumcron	pages_orig	pages_digital	new digital range	page_count	added	updated	item_type	source_id		side notes (poetry, couldn't find article, item unavailable, original pages differentiate)
https://hdl.handle.net/2027/njp.32101075672806	English Hexameter	Mackay, H. W. Boyd.	Poet lore.	1912	Washington		vol.23 (1912)	139-44	147-152	149-154	6	2018-01-23 14:56:26	2021-08-05 09:51:58	Article	njp.32101075672806		
https://hdl.handle.net/2027/mdp.39015033845549	English Hexameter Exemplified	Taylor, William.	The Monthly magazine	1796	London	R. Phillips	v.1 1796 Feb-Jun	404-405	404-405	correct	2	2018-01-23 14:50:06	2021-08-05 09:51:44	Article	mdp.39015033845549		
https://hdl.handle.net/2027/nyp.33433076055809	English Hexameters	Landor, Walter Savage.	The last fruit off an old tree. 	1853	London 	E. Moxon		410-412	430-432	correct	3	2018-01-23 15:04:44	2021-08-05 09:54:27	Excerpt	nyp.33433076055809		
https://hdl.handle.net/2027/njp.32101076425980	English Hexameters and Elegaics	Bayne, Thomas?	Macmillan's magazine.	1901	London	Macmillan and Co.]	v.84 (1901)	430-37	442-449	450-457	8	2018-01-23 14:55:58	2021-08-05 09:51:51	Article	njp.32101076425980		
https://hdl.handle.net/2027/coo.31924057522082	English Hexameters and Elegaics	Bayne, Thomas	Notes and queries.	1901	London [etc.]	Oxford University Press [etc.]	ser.9:v.7 1901:Jan.-June	321-322	329-330	331-332	2	2018-01-23 14:33:01	2021-08-05 09:51:23	Article	coo.31924057522082		
https://hdl.handle.net/2027/mdp.39015004858224	English Metre	Mayor, Joseph B.	Transactions of the Philological Society	1879	Oxford [etc.]	Society by B. Blackwell	1877-1879	257-82	270-295	correct	26	2018-01-23 14:54:12	2021-08-05 09:51:46	Article	mdp.39015004858224		
https://hdl.handle.net/2027/coo.31924065856167	English Metre	Mayor, Joseph B.	Transactions of the Philological Society	1876	Oxford [etc.]	Society by B. Blackwell	1875-1876	397-435	407-445	correct	39	2018-01-23 14:32:41	2021-08-05 09:51:21	Article	coo.31924065856167		
https://hdl.handle.net/2027/uiug.30112042290434	English Metrical Critics	Patmore, Coventry.	The North British review.	1857	Edinburgh	W.P. Kennedy	v.27 AG-N(1857)	127-161	141-175	correct	35	2021-01-13 10:50:10	2023-03-02 13:50:14	Article	uiug.30112042290434		
https://hdl.handle.net/2027/uc1.b3011277	English Metrical Critics	Patmore, Coventry.	The North British review	1857	London [etc.], Edmonston & Douglas [etc.]		v.27 (1857)	127-61	141-175	147-181	35	2018-01-23 15:10:59	2023-03-02 13:50:14	Article	uc1.b3011277		
https://hdl.handle.net/2027/mdp.39015003346247	English Prose Numbers	Elton, Oliver	A sheaf of papers, 	1922	Liverpool 	University press, ltd. 		130-63	142-177	correct	36	2018-01-23 14:54:31	2023-03-02 13:49:57	Excerpt	mdp.39015003346247		
https://hdl.handle.net/2027/mdp.39015049192902	English Prose Numbers	Elton, Oliver	Essays and studies.	1913	London [etc.]	J. Murray [etc.]	v.4 1913	29-54	35-60	correct	26	2018-01-23 14:49:26	2023-03-02 13:49:57	Article	mdp.39015049192902		
https://hdl.handle.net/2027/njp.32101076379989	English Prosody	(none)	The Edinburgh review.	1911	Edinburgh	A. and C. Black	v.213 (Jan.1911-Apr.1911)	1-31	13-43	correct	31	2018-01-23 14:56:05	2021-08-05 09:51:53	Article	njp.32101076379989		
https://hdl.handle.net/2027/njp.32101076533932	English Prosody	(none)	The Quarterly review.	1911	London	John Murray	v.215 (1911)	68-96	80-108	82-110	29	2018-01-23 14:55:41	2021-08-05 09:51:48	Article	njp.32101076533932		
https://hdl.handle.net/2027/chi.78323978	English Rhythm	Alden, Raymond Macdonald	The nation.	1911	New York, N.Y.	J.H. Richards	v.93 Jul-Dec 1911	442-443	454-455	correct	2	2018-01-23 14:32:11	2021-08-05 09:51:18	Article	chi.78323978		
https://hdl.handle.net/2027/chi.55229744	English Rimes	Cook, A. S.	MLN	1888	Baltimore	Johns Hopkins University Press]	v.3 1888	417-425	219-223	correct	5	2018-01-23 14:32:21	2023-04-25 10:38:25	Article	chi.55229744		
https://hdl.handle.net/2027/njp.32101073758805	The English Translators of Homer	(none)	The National review.	1860	London	Robert Theobald	v.11 (July/Oct. 1860)	283-314	295-326	correct	32	2018-01-23 14:57:02	2021-08-05 09:52:00	Article	njp.32101073758805		
https://hdl.handle.net/2027/uc2.ark:/13960/t4bp05b0f	English Verse	Hodgson, Shadworth.	Outcast essays and verse translations. 	1881	London	Longmans, Green, and co.		207-360	219-372	correct	154	2018-01-23 15:15:09	2021-08-05 09:54:31	Excerpt	uc2.ark:/13960/t4bp05b0f		
https://hdl.handle.net/2027/mdp.39015059488877	English Verse: Specimens Illustrating Its Principles and History	(none)	The Sewanee review.	1903	Sewanee, Tenn. [etc.]	University of the South [etc.]	v.11 1903	383-84	393-394	correct	2	2018-01-23 14:48:10	2021-08-05 09:51:41	Article	mdp.39015059488877		
https://hdl.handle.net/2027/chi.78323841	English Verse: Specimens Illustrating Its Principles and History	[none]	The nation.	1903	New York, N.Y.	J.H. Richards	v.77 Jul-Dec 1903	118-120	128-130	correct	3	2018-01-23 14:32:13	2021-08-05 09:51:18	Article	chi.78323841		
https://hdl.handle.net/2027/mdp.39015005484020	English Versification	Saintsbury, George.	The ryhmers' lexicon, comp. and ed. 	1905	London	G. Routledge & sons, ltd.		v-xxiv	9-28	correct	20	2018-01-23 14:53:58	2021-08-05 09:54:17	Excerpt	mdp.39015005484020		
https://hdl.handle.net/2027/hvd.32044010332070	English Versification	Saintsbury, George.	The rhymers' lexicon 	1905	London 	G. Routledge & sons, ltd. 		v-xxiv	11-30	correct	20	2018-01-23 14:44:10	2021-08-05 09:54:10	Excerpt	hvd.32044010332070		
https://hdl.handle.net/2027/njp.32101047468010	The Epic Caesura in the Poetry of the Trouvères and of the Troubadours	Kastner, L. E.	The Modern language quarterly.	1903	London	David Nutt	vol.6 (1903)	119-22	139-142	correct	4	2018-01-23 14:58:52	2021-08-05 09:52:02	Article	njp.32101047468010		
https://hdl.handle.net/2027/uc1.b3627386	Epic Formulas, Especially in Layamon	Tatlock, J. S. P.	Publications of the Modern Language Association of America	1923	Baltimore	The Association	v.38	494-529	512-547	correct	36	2021-08-05 09:52:18	2021-08-05 09:52:18	Article	uc1.b3627386		
https://hdl.handle.net/2027/hvd.32044092658095	Epistle to a Socialist in London	Bridges, Robert.	The monthly review.	1903	London	J. Murray	v.12 (1903)	150-64	148-162	correct	15	2018-01-23 14:42:33	2021-08-05 09:51:30	Article	hvd.32044092658095		
https://hdl.handle.net/2027/hvd.32044014692362	An Essay on Alliterative Poetry	Skeat, W. W.	Bishop Percy's folio manuscript : ballads and romances	1868	London 	Tr√ºbner	v. 3	xi-xxxix	15-43	correct	29	2018-01-23 14:43:54	2021-08-05 09:54:11	Excerpt	hvd.32044014692362		
https://hdl.handle.net/2027/nyp.33433000183008	An Essay on Poetry and Music, as they affect the mind	Beattie, James.	Essays. On the nature and immutability of truth, in opposition to sophistry and scepticism. On poetry and music, as they affect the mind. On laughter, and ludicrous composition. On the utility of classical learning.	1776	Edinburgh	W. Creech		347-580	373-606	375-608	234	2018-01-23 15:09:22	2023-07-21 01:40:34	Excerpt	nyp.33433000183008		
https://hdl.handle.net/2027/njp.32101080222720	An Essay on Rhythmical Measures	Young, Walter	Memoirs of science and the arts;	1794	London	Robert Faulder, C. Dilly, and J. Egerton	v.1	394-397	410-413	correct	4	2021-03-08 09:07:12	2023-07-21 01:40:58	Excerpt	njp.32101080222720		
https://hdl.handle.net/2027/njp.32101074834787	An Essay on Rythmical Measures	Young, Walter	Transactions of the Royal Society of Edinburgh.	1790	Edinburgh	The Society	v. 2, part 2	55-110	403-462	401-460	60	2021-08-06 10:23:52	2021-08-06 10:25:23	Article	njp.32101074834787		
https://hdl.handle.net/2027/uc1.31158010000023	An Essay on the Language and Versification of Chaucer	Skeat, Walter W.	The poetical works of Geoffrey Chaucer, 	1872	London	Bell and Daldy	v. 1	121-96	143-218	correct	76	2018-01-23 15:11:36	2023-03-02 13:50:19	Excerpt	uc1.31158010000023		
https://hdl.handle.net/2027/nyp.33433067366678	An Essay on the Language and Versification of Chaucer	Skeat, Walter W.	The poetical works of Geoffrey Chaucer 	1866	London 	Bell and Daldy	v. 1	121-96	147-222	153-228	76	2018-01-23 15:08:12	2023-03-02 13:50:19	Excerpt	nyp.33433067366678		
https://hdl.handle.net/2027/hvd.hwa2b7	Evangeline	Longfellow, Henry Wadsworth	The writings of Henry Wadsworth Longfellow : with bibliographical and critical notes.	1886	Cambridge 	Riverside Press	v. 4	19-106	33-126	correct	94	2018-01-23 14:39:43	2021-08-05 09:54:15	Excerpt	hvd.hwa2b7		*this is a poem
https://hdl.handle.net/2027/hvd.32044103001111	Experimental Studies of Rhythm and Time	Wallin, J. E. Wallace	The Psychological review.	1912	[Washington, etc.]	American Psychological Association [etc.]	v.19 (1912)	271-98	285-312	correct	28	2018-01-23 14:41:16	2023-04-25 12:32:06	Article	hvd.32044103001111		
https://hdl.handle.net/2027/umn.31951t00020309x	Experiments in Time Relations of Poetic Metres.	Hurst, Albert. S., and John McKay.	University of Toronto studies.	1900	Toronto	The University Library, published by the librarian	v.1 (1900)	155-75	189-209	correct	21	2018-01-23 15:15:22	2021-08-05 09:52:13	Article	umn.31951t00020309x		
https://hdl.handle.net/2027/mdp.39015008880067	Expression in Poetry	Beeching, Henry Charles	Two lectures introductory to the study of poetry, 	1901	Cambridge 	University Press		29-57	37-65	correct	29	2018-01-23 14:53:36	2021-08-05 09:54:17	Excerpt	mdp.39015008880067		
https://hdl.handle.net/2027/chi.78023993	The Expressive Power of English Sounds	Tolman, Albert H	Atlantic monthly	1895	Boston	Atlantic Monthly Co.	c.1 v.75 Jan-Jun 1895	478-485	488-495	correct	8	2018-01-23 14:32:15	2023-04-25 10:33:59	Article	chi.78023993		
https://hdl.handle.net/2027/hvd.32044092738798	The Fallacy of Free Verse	Maynard, Theodore.	The Yale review.	1922	Cambridge, Mass. [etc.]	Blackwell [etc.]	n.s.:v.11:pt.1 (1921-22)	354-66	392-404	correct	13	2018-01-23 14:42:28	2021-08-05 09:51:29	Article	hvd.32044092738798		
https://hdl.handle.net/2027/nyp.33433081658886	A Few Dont's by an Imagiste	Pound, Ezra.	Poetry.	1913	Chicago	H. Monroe, etc.]	v. 1 (1912-13)	200-6	208-214	correct	7	2018-01-23 15:04:31	2021-08-05 09:52:05	Article	nyp.33433081658886		
https://hdl.handle.net/2027/mdp.39015043572422	The 'Five Types' in Anglo-Saxon Verse	Greg, W. W.	MLR	1925	London	Cambridge University Press	v. 20	12-17	12-33	28-33	22	2022-01-25 14:48:52	2022-01-25 14:51:13	Article	mdp.39015043572422		
https://hdl.handle.net/2027/njp.32101007684655	Form in Poetry	Robertson, John M.	The English review.	1911	London	s.n.	vol.8 (1911)	377-97	417-437	415-435	21	2018-01-23 14:59:31	2021-08-05 09:52:03	Article	njp.32101007684655		
https://hdl.handle.net/2027/uc1.32106020079791	Free Verse Again	Swett, Margery	Poetry.	1924	[Chicago, Ill.]	Modern Poetry Association	v.25	153-159	173-179	correct	7	2021-01-14 15:54:23	2021-08-05 09:52:14	Article	uc1.32106020079791		
https://hdl.handle.net/2027/hvd.32044092797216	Free Verse and Its Propaganda	Jones, Llewellyn	The Sewanee review.	1920	Sewanee, Tenn. [etc.]	University of the South [etc.]	v.28 (1920)	384-95	302-313	correct	12	2018-01-23 14:42:23	2021-08-05 09:51:28	Article	hvd.32044092797216		
https://hdl.handle.net/2027/mdp.39015059846678	The Free-Verse Movement in America	Monroe, Harriet	English journal.	1924	Urbana, Ill., etc.	National Council of Teachers of English, etc.]	v.13	691-705	719-733	correct	15	2021-01-14 15:54:24	2021-08-05 09:52:15	Article	mdp.39015059846678		
https://hdl.handle.net/2027/mdp.39015036664038	The Function of Poetry in the Drama	Abercrombie, Lascelles.	The Poetry review.	1912	London	The Poetry Society.	v.1 1912	107-18	143-154	SUPPRESS	12	2018-01-23 14:49:59	2021-08-05 09:51:43	Article	mdp.39015036664038		*item not available online anymore
https://hdl.handle.net/2027/chi.78013704	The Function of Rhythm	Aiken, Conrad.	The Dial	1918	Chicago	Jansen, McClurg	v.65 Jul-Dec 1918	417-418	449-450	447-448	2	2018-01-23 14:32:17	2021-08-05 09:51:18	Article	chi.78013704		
https://hdl.handle.net/2027/mdp.39015059395619	A Further Study of the Heroic Tetramemeter	Cobb, Charles W.	Modern philology.	1917	[Chicago]	University of Chicago Press.	v.14 1916/1917	559-67	575-583	573-581	9	2018-01-23 14:48:17	2021-08-05 09:51:41	Article	mdp.39015059395619		
https://hdl.handle.net/2027/uc1.b3627386	The Genesis of the English Sonnet Form	Bullock, Walter L.	Publications of the Modern Language Association of America	1923	Baltimore	The Association	v.38	729-44	747-762	correct	16	2021-01-20 11:59:26	2021-08-05 09:52:18	Article	uc1.b3627386		
https://hdl.handle.net/2027/hvd.32044048963011	A Genetic Study of Rhythm	Squire, C. R.	The American journal of psychology.	1900	Urbana [etc.]	University of Illinois Press [etc.]	v.12 (1900)	492-589	504-605	correct	102	2018-01-23 14:43:21	2023-04-25 14:20:27	Article	hvd.32044048963011		
https://hdl.handle.net/2027/nyp.33433081646642	German Epics and English Hexameters	(none)	The Dublin University magazine.	1854	Dublin, Ireland	William Curry, Jun., and Co.	v. 44 (July - Dec. 1854)	55-72	67-84	correct	18	2018-01-23 15:04:33	2021-08-05 09:52:06	Article	nyp.33433081646642		
https://hdl.handle.net/2027/nyp.33433076055809	German Hexameters	Landor, Walter Savage.	The last fruit off an old tree. 	1853	London 	E. Moxon		415-416	435-436	correct	2	2021-08-05 09:54:27	2021-08-05 09:54:27	Excerpt	nyp.33433076055809		*this is poetry
https://hdl.handle.net/2027/mdp.39015060429415	German Stanzas from Joh. Werlin's Rhythmorum Varietas	Williams, Charles A	Modern language notes.	1918	Baltimore	Johns Hopkins Press [etc.]	v.33 1918	146-50	186-190	184-188	5	2018-01-23 14:47:51	2021-08-05 09:51:40	Article	mdp.39015060429415		
https://hdl.handle.net/2027/hvd.hxkepr	The Hawick Slogan	Fry, Danby P.	The Antiquary;	1883	London	E. Stock	v.8 (1883)	164-166	188-190	correct	3	2021-08-05 09:51:23	2021-08-05 09:51:23	Article	hvd.hxkepr		
https://hdl.handle.net/2027/uiug.30112001676896	Hendecasyllabics	Swinburne, Algernon Charles.	Poems and ballads. 	1866	London 	John Camden Hotten, Piccadilly		233-234	255-256	253-254	2	2018-01-23 15:15:18	2021-08-05 09:54:32	Excerpt	uiug.30112001676896		*this is poetry
https://hdl.handle.net/2027/mdp.39015060429423	The Hermaphrodite Rhyme	Tatlock, J. S.	Modern language notes.	1917	Baltimore	Johns Hopkins Press [etc.]	v.32 1917	373	425	423	1	2018-01-23 14:47:51	2021-08-05 09:51:40	Article	mdp.39015060429423		
https://hdl.handle.net/2027/chi.12153205	Hexameters and Rhythmic Prose	Palmer, George Herbert.	Atlantic monthly	1890	Boston	Atlantic Monthly Co.	c.1 v.66 Jul-Dec 1890	526-534	538-546	correct	9	2018-01-23 14:32:28	2021-08-05 09:51:19	Article	chi.12153205		
https://hdl.handle.net/2027/mdp.39015026482151	Hiatus, Elision, Caesura in Virgil's Hexameter	Shipley, F. W.	Transactions and proceedings of the American Philological Association	1924	Cleveland, etc.	Association by the Press of Case Western Reserve University [etc.]	v.55	137-58	145-166	correct	22	2021-01-14 15:54:24	2021-08-05 09:52:15	Article	mdp.39015026482151		
https://hdl.handle.net/2027/mdp.39015063933546	Hints on the Metre	Pope, G[eorge] U.	St. John in the desert; an introduction and notes to Browning's 'A death in the desert',	1897	London	H. Frowde, Oxford university press warehouse		87-89	101-103	correct	3	2018-01-23 14:47:22	2021-08-05 09:54:20	Excerpt	mdp.39015063933546		
https://hdl.handle.net/2027/inu.30000099860342	History and Relations of the Tail-Rhyme Strophe in Latin, French, and English	Strong, Caroline	Publications of the Modern Language Association of America	1907	Baltimore	The Association	v.22 1907	371-420	389-438	391-440	50	2018-01-23 14:44:46	2021-08-05 09:51:35	Article	inu.30000099860342		
https://hdl.handle.net/2027/njp.32101076425485	Homer and His Translators	Blackie, J. S.	Macmillan's magazine.	1861	London	Macmillan and Co.]	v.4 (1861)	268-80	280-292	correct	13	2018-01-23 14:55:59	2021-08-05 09:51:51	Article	njp.32101076425485		
https://hdl.handle.net/2027/umn.31951p00293997r	Homeric Translators and Critics	(none)	Saturday review of politics, literature, science and art.	1861	London	John W. Parker and Son	v.12(inc.) (1861:July-Dec.)	95-96	103-104	correct	2	2018-01-23 15:15:23	2021-08-05 09:52:13	Article	umn.31951p00293997r		
https://hdl.handle.net/2027/wu.89001946482	Horæ Tennysonianæ	Calverley, C. S.	Literary remains of Charles Stuart Calverley : 	1885	London 	G. Bell		193-203	213-223	correct	11	2021-08-05 09:54:33	2023-03-02 13:49:51	Excerpt	wu.89001946482		
https://hdl.handle.net/2027/uc1.b3311895	Horæ Tennysonianæ	Calverley, C. S.	Literary remains of Charles Stuart Calverley 	1892	London	Bell		193-203	217-227	correct	11	2021-08-05 09:54:30	2023-03-02 13:49:51	Excerpt	uc1.b3311895		
https://hdl.handle.net/2027/hvd.32044092624287	Humdrum and Harum-Scarum: A Lecture on Free Verse	Bridges, Robert.	The North American review.	1922	Boston	O. Everett	v.216 (1922)	647-58	687-698	correct	12	2018-01-23 14:42:37	2021-08-05 09:51:30	Article	hvd.32044092624287		
https://hdl.handle.net/2027/uc1.b3627386	The Hymns of St. Godric	Rankin, J. W.	Publications of the Modern Language Association of America	1923	Baltimore	The Association	v.38	699-711	717-729	correct	13	2021-08-05 09:52:18	2021-08-05 09:52:18	Article	uc1.b3627386		
https://hdl.handle.net/2027/uc1.$b31654	The iambic-trochaic theory in relation to musical notation of verse.	Stewart, George Rippey, 1895-1980	JEGP	1925	[Urbana, Ill.	The University of Illinois		61-71	5-15	correct	11	2022-01-25 14:37:12	2022-01-25 14:39:34	Article	uc1.$b31654		
https://hdl.handle.net/2027/inu.30000099671764	The Ictus of Classical Verse	Sturtevant, E. H.	American journal of philology.	1923	Baltimore	Johns Hopkins University Press [etc.]	v.44	319-38	329-348	correct	20	2021-01-20 11:59:25	2021-08-05 09:52:16	Article	inu.30000099671764		
https://hdl.handle.net/2027/hvd.32044094024825	An Inquiry as to Rhyme	Matthews, J. Brander	The bookman	1899	New York	Dodd, Mead and Co.	v.8 (1898-99)	32-38	62-68	correct	7	2018-01-23 14:42:21	2021-08-05 09:51:28	Article	hvd.32044094024825		
https://hdl.handle.net/2027/njp.32101020794176	An Inquiry Respecting the Early Use of Rhyme	Turner, Sharon	Archaeologia, or, Miscellaneous tracts relating to antiquity	1803	London	The Society	vol. 14 (1803)	168-204	352-388	correct	37	2018-01-23 14:59:20	2021-08-05 09:52:02	Article	njp.32101020794176		
https://hdl.handle.net/2027/hvd.32044012913166	Introduction [to The Poems of Geoffrey Chaucer Modernized]	Horne, R. H.	The poems of Geoffrey Chaucer, modernized ... 	1841	London	Whittaker & co.		v-cv	11-111	9-109	101	2018-01-23 14:44:01	2021-08-05 09:54:11	Excerpt	hvd.32044012913166		
https://hdl.handle.net/2027/njp.32101076451556	Introductory Essay on the Metre of Anglo-Saxon Poetry	Conybeare, John Josias.	Archaeologia, or, Miscellaneous tracts relating to antiquity	1814	London	The Society	vol. 17 (1814)	257-74	325-342	correct	18	2018-01-23 14:55:55	2021-08-05 09:51:51	Article	njp.32101076451556		
https://hdl.handle.net/2027/njp.32101076472966	The Invention of the Sonnet	Wilkins, E. H	Modern philology.	1916	Chicago	University of Chicago Press	vol.13 (1915-1916)	463-94	493-524	475-506	32	2018-01-23 14:55:44	2021-08-05 09:51:49	Article	njp.32101076472966		
https://hdl.handle.net/2027/mdp.39015060429597	The Inventor of the English Hexameter	Schelling, Felix E.	Modern language notes.	1890	Baltimore	Johns Hopkins Press [etc.]	v.5 1890	423-427	234-236	232-234	3	2018-01-23 14:47:41	2021-08-05 09:51:38	Article	mdp.39015060429597		
https://hdl.handle.net/2027/coo.31924066328299	"Inverted Feet:" A Reply to Mr. Omond	Rudmose-Brown, T. B.	The Academy.	1908	London	Offices of Country Life ... and by G. Newnes	v.75 1908:July-Dec.	451-452, 498-499, 548-549	463-464, 510-511, 560-561	correct	6	2021-08-05 09:51:20	2021-08-05 09:51:20	Article	coo.31924066328299		
https://hdl.handle.net/2027/coo.31924066328299	'Inverted Feet' in Verse	Omond, Thomas Stewart	The Academy.	1908	London	Offices of Country Life ... and by G. Newnes	v.75 1908:July-Dec.	329-330, 351-352, 401, 429, 452, 475-476, 499, 524, 571	341-342, 363-364, 413, 441, 464, 487-488, 511, 536, 583	correct	12	2018-01-23 14:32:37	2023-04-25 10:41:16	Article	coo.31924066328299		
https://hdl.handle.net/2027/njp.32101076180460	Investigations on the Nature of Verse	Scripture, Edward Wheeler	Vox :	1922	Berlin	Fischer's Medizinische Buchhandlung	v.31-32 (1921-22)	4-14	238-248	correct	11	2018-01-23 14:56:12	2021-08-05 09:51:55	Article	njp.32101076180460		
https://hdl.handle.net/2027/mdp.39015012991363	Irregular Epic Metres: A Comparative Study of the Metre of the Poem of the Cid and of Certain Anglo-Norman, Franco-Italian, and Venetian Epic Poems		Homenaje ofrecido a Menéndez Pidal;	1925	Madrid	Hernando	v.1	759-777	773-791	correct	19	2022-01-25 14:45:00	2022-01-25 14:46:28	Excerpt	mdp.39015012991363		
https://hdl.handle.net/2027/njp.32101075673754	Irregularities in Verse	Eaton, Horace, A.	English journal.	1912	Urbana, Ill.	National Council of Teachers of English	vol.1 (Jan-Dec. 1912)	601-10	645-654	635-644	10	2018-01-23 14:56:21	2021-08-05 09:51:56	Article	njp.32101075673754		
https://hdl.handle.net/2027/njp.32101075672665	Is Blank Verse Lawless?	Perry, Jeannette B.	Poet lore.	1896	Washington		vol.8 (1896)	528-35	548-555	correct	8	2018-01-23 14:56:27	2021-08-05 09:51:58	Article	njp.32101075672665		
https://hdl.handle.net/2027/msu.31293018462196	Is Rhyme Indispensable?	Aldington, A. E.	The Westminster review.	1908	London	J. Chapman	v.169 1908	554-58	564-568	correct	5	2018-01-23 14:55:13	2021-08-05 09:51:46	Article	msu.31293018462196		
https://hdl.handle.net/2027/njp.32101077262895	Is Verse a Trammel?	Omond, Thomas Stewart	The gentleman's magazine.	1875	London	Bradbury, Evans	e.n.s., v.14 (Jan.-June 1875)	344-54	360-370	correct	11	2018-01-23 14:55:27	2021-08-05 09:51:47	Article	njp.32101077262895		
https://hdl.handle.net/2027/hvd.32044092797182	The Italian Lyrics of Sidney's Arcadia	Stratton, Clarence.	The Sewanee review.	1917	Sewanee, Tenn. [etc.]	University of the South [etc.]	v.25 (1917)	305-26	325-346	correct	22	2018-01-23 14:42:25	2021-08-05 09:51:28	Article	hvd.32044092797182		
https://hdl.handle.net/2027/mdp.39015043572588	Joshua Steele on Speech-Melody (1779)	Barker, Marie L.	The Modern language review.	1924	London	Modern Humanities Research Association	v.19	169-74	177-182	correct	6	2021-01-14 15:54:25	2021-08-05 09:52:16	Article	mdp.39015043572588		
https://hdl.handle.net/2027/nyp.33433081659017	Kinaesthetic Verse	Brownell, Baker.	Poetry.	1923	Chicago	H. Monroe, etc.]	v. 22	36-40	56-60	correct	5	2021-01-20 11:59:26	2021-08-05 09:52:17	Article	nyp.33433081659017		
https://hdl.handle.net/2027/uc1.b2900825	Kinetic and Potential Speech	Ransome, Arthur	The Oxford and Cambridge review	1911	London, Williams and Norgate [etc.]		v.15-16 (1911)	135-44	373-382	375-384	10	2018-01-23 15:11:06	2021-08-05 09:52:12	Article	uc1.b2900825		
https://hdl.handle.net/2027/mdp.39015060424127	The Kraze for 'K		American speech.	1925	[Durham, NC, etc.]	Duke University Press for the American Dialect Society [etc.]	v.1 1925-1926	43-44	61-62	59-60	2	2022-01-25 14:20:43	2022-01-25 14:22:15	Article	mdp.39015060424127		
https://hdl.handle.net/2027/njp.32101075672905	A Laboratory Experiment in Poetry	Bennett, Florence M.	Poet lore.	1922	Washington		vol.33 (1922)	537-52	549-564	correct	16	2018-01-23 14:56:24	2021-08-05 09:51:58	Article	njp.32101075672905		
https://hdl.handle.net/2027/hvd.32044010396893	Lanier's Science of English Verse	Tolman, Albert Harris, 1856-1928	The views about Hamlet, and other essays, 	1904	Boston	Houghton, Mifflin		105-113	119-127	correct	9	2021-08-05 09:54:10	2021-08-05 09:54:10	Excerpt	hvd.32044010396893		
https://hdl.handle.net/2027/mdp.39015010329087	Latin Metres in English, After Sidney, Tennyson, and Mr. Ellis	Monro, C[harles] J[ames].	The Journal of philology	1872	London	Macmillan and Co.	v.4 1872	223-30	253-260	255-262	8	2018-01-23 14:53:24	2021-08-05 09:51:45	Article	mdp.39015010329087		
https://hdl.handle.net/2027/njp.32101076890142	Latin Versification	(none)	Blackwood's Edinburgh magazine.	1854	Edinburgh	William Blackwood	v.76 (1854)	560-75	578-593	582-597	16	2018-01-23 14:55:31	2021-08-05 09:51:48	Article	njp.32101076890142		
https://hdl.handle.net/2027/mdp.39015010328121	The Law of the Hendecasyllable	Hack, Roy	Harvard studies in classical philology	1914	Cambridge, Mass. [etc.]	Harvard University Press [etc.]	v.25 1914	107-15	119-127	correct	9	2018-01-23 14:53:24	2021-08-05 09:51:45	Article	mdp.39015010328121		
https://hdl.handle.net/2027/uc1.b2972398	Laws of Poetry	Smith, I. Gregory	The contemporary review	1918	London	A. Strahan	v.114 (1918)	312-16	324-328	correct	5	2018-01-23 15:11:04	2021-08-05 09:52:11	Article	uc1.b2972398		
https://hdl.handle.net/2027/hvd.ah3rmv	The Laws of Tone-Color in the English Language	Tolman, Albert H	The Andover review.	1887	Boston, Mass.	Houghton, Mifflin and Co.	v.7 (1887)	326-37	368-379	correct	12	2018-01-23 14:41:13	2021-08-05 09:51:26	Article	hvd.ah3rmv		
https://hdl.handle.net/2027/mdp.39015048909868	Layamon's Poetic Style and Its Relations	Tatlock, J. S. P.	The Manly anniversary studies in language and literature. 	1923	Chicago	University of Chicago Press		3-11	19-27	correct	9	2021-01-20 11:59:25	2021-08-05 09:54:18	Excerpt	mdp.39015048909868		
https://hdl.handle.net/2027/njp.32101074443415	Lesser Poets of the Middle and Later Nineteenth Century	Saintsbury, George.	The Cambridge history of English literature, 	1917	Cambridge	University press	v. 13	164-249	182-267	correct	86	2018-01-23 14:56:58	2021-08-05 09:54:23	Excerpt	njp.32101074443415		
https://hdl.handle.net/2027/mdp.39015078153817	Lesser Verse Writers	Saintsbury, George.	The Cambridge history of English literature	1913	New York	G. P. Putnam's sons	v.9	164-214	186-236	correct	51	2021-08-06 10:16:57	2021-08-06 10:18:13	Excerpt	mdp.39015078153817		
https://hdl.handle.net/2027/hvd.32044040731473	A Letter to a Musician on English Prosody	Bridges, Robert.	The Musical antiquary	1910	London; New York	Henry Frowde	v.1	15-29	27-43	correct	17	2018-01-23 14:43:24	2023-04-25 14:21:13	Article	hvd.32044040731473		
https://hdl.handle.net/2027/pst.000068744151	License in English Rhyme	Newcomer, Alphonso G	The nation.	1899	New York, N.Y.	J.H. Richards	v.68 1899	63- 65, 83-85	75-77, 95-97	correct	6	2018-01-23 15:09:26	2021-08-05 09:52:08	Article	pst.000068744151		
https://hdl.handle.net/2027/njp.32101065266668	The Limits of Verse-Length	Omond, T. S.	The Academy.	1908	London	G. Newnes	v.75 (July-Dec 1908)	306	272	correct	1	2021-08-05 09:52:00	2021-08-05 09:52:00	Article	njp.32101065266668		
https://hdl.handle.net/2027/njp.32101065266668	The Limits of Verse-Length	Anderson, Johannes C.	The Academy.	1908	London	G. Newnes	v.75 (July-Dec 1908)	284-85	254-255	correct	2	2018-01-23 14:58:03	2021-08-05 09:52:00	Article	njp.32101065266668		
